CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2022
40380,"Rochester, NY (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",2089287
40380,"Rochester, NY (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",1501545
40380,"Rochester, NY (Metropolitan Statistical Area)",83,Government and government enterprises,8016458
40420,"Rockford, IL (Metropolitan Statistical Area)",1,All industry total,18128610
40420,"Rockford, IL (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",94528
40420,"Rockford, IL (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
40420,"Rockford, IL (Metropolitan Statistical Area)",10,"    Utilities",(D)
40420,"Rockford, IL (Metropolitan Statistical Area)",11,"    Construction",769120
40420,"Rockford, IL (Metropolitan Statistical Area)",12,"    Manufacturing",3864224
40420,"Rockford, IL (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
40420,"Rockford, IL (Metropolitan Statistical Area)",35,"    Retail trade",1414394
40420,"Rockford, IL (Metropolitan Statistical Area)",36,"    Transportation and warehousing",801896
40420,"Rockford, IL (Metropolitan Statistical Area)",45,"    Information",397673
40420,"Rockford, IL (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
40420,"Rockford, IL (Metropolitan Statistical Area)",59,"    Professional and business services",1188987
40420,"Rockford, IL (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2523742
40420,"Rockford, IL (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",685746
40420,"Rockford, IL (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",481182
40420,"Rockford, IL (Metropolitan Statistical Area)",83,Government and government enterprises,1630264
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,All industry total,8097255
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",117701
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",23423
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",10,"    Utilities",(D)
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",11,"    Construction",277237
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",12,"    Manufacturing",2555744
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",34,"    Wholesale trade",1007701
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",35,"    Retail trade",622650
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",45,"    Information",108940
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",59,"    Professional and business services",387068
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",409074
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",232902
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",160101
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",83,Government and government enterprises,960341
40660,"Rome, GA (Metropolitan Statistical Area)",1,All industry total,4947341
40660,"Rome, GA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",38120
40660,"Rome, GA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",6173
40660,"Rome, GA (Metropolitan Statistical Area)",10,"    Utilities",41719
40660,"Rome, GA (Metropolitan Statistical Area)",11,"    Construction",134148
40660,"Rome, GA (Metropolitan Statistical Area)",12,"    Manufacturing",1045319
40660,"Rome, GA (Metropolitan Statistical Area)",34,"    Wholesale trade",276542
40660,"Rome, GA (Metropolitan Statistical Area)",35,"    Retail trade",360728
40660,"Rome, GA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",127596
40660,"Rome, GA (Metropolitan Statistical Area)",45,"    Information",85840
40660,"Rome, GA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",746207
40660,"Rome, GA (Metropolitan Statistical Area)",59,"    Professional and business services",305500
40660,"Rome, GA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",973774
40660,"Rome, GA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",194690
40660,"Rome, GA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",100164
40660,"Rome, GA (Metropolitan Statistical Area)",83,Government and government enterprises,510821
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1,All industry total,176275525
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",968029
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",85145
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",10,"    Utilities",2236219
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",11,"    Construction",11643495
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",12,"    Manufacturing",7198739
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",9298111
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",35,"    Retail trade",12165458
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",5279758
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",45,"    Information",4341980
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",35453138
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",59,"    Professional and business services",20948259
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",17254091
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",7123048
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",3928202
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",83,Government and government enterprises,38351853
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,All industry total,10090940
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",97675
40980,"Saginaw, MI (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
40980,"Saginaw, MI (Metropolitan Statistical Area)",10,"    Utilities",(D)
40980,"Saginaw, MI (Metropolitan Statistical Area)",11,"    Construction",341935
40980,"Saginaw, MI (Metropolitan Statistical Area)",12,"    Manufacturing",2051406
40980,"Saginaw, MI (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
40980,"Saginaw, MI (Metropolitan Statistical Area)",35,"    Retail trade",921340
40980,"Saginaw, MI (Metropolitan Statistical Area)",36,"    Transportation and warehousing",228735
40980,"Saginaw, MI (Metropolitan Statistical Area)",45,"    Information",265376
40980,"Saginaw, MI (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",1748541
40980,"Saginaw, MI (Metropolitan Statistical Area)",59,"    Professional and business services",863792
40980,"Saginaw, MI (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1397918
40980,"Saginaw, MI (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",358549
40980,"Saginaw, MI (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",254313
40980,"Saginaw, MI (Metropolitan Statistical Area)",83,Government and government enterprises,1084297
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,All industry total,12943004
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",576271
41060,"St. Cloud, MN (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",24812
41060,"St. Cloud, MN (Metropolitan Statistical Area)",10,"    Utilities",82493
41060,"St. Cloud, MN (Metropolitan Statistical Area)",11,"    Construction",1109907
41060,"St. Cloud, MN (Metropolitan Statistical Area)",12,"    Manufacturing",1699687
41060,"St. Cloud, MN (Metropolitan Statistical Area)",34,"    Wholesale trade",872151
41060,"St. Cloud, MN (Metropolitan Statistical Area)",35,"    Retail trade",1176658
41060,"St. Cloud, MN (Metropolitan Statistical Area)",36,"    Transportation and warehousing",657211
41060,"St. Cloud, MN (Metropolitan Statistical Area)",45,"    Information",305027
41060,"St. Cloud, MN (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",1869690
41060,"St. Cloud, MN (Metropolitan Statistical Area)",59,"    Professional and business services",796687
41060,"St. Cloud, MN (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1712612
41060,"St. Cloud, MN (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",365530
41060,"St. Cloud, MN (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",312554
41060,"St. Cloud, MN (Metropolitan Statistical Area)",83,Government and government enterprises,1381716
41100,"St. George, UT (Metropolitan Statistical Area)",1,All industry total,9561278
41100,"St. George, UT (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",2586
41100,"St. George, UT (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",263995
41100,"St. George, UT (Metropolitan Statistical Area)",10,"    Utilities",116905
41100,"St. George, UT (Metropolitan Statistical Area)",11,"    Construction",1252400
41100,"St. George, UT (Metropolitan Statistical Area)",12,"    Manufacturing",422445
41100,"St. George, UT (Metropolitan Statistical Area)",34,"    Wholesale trade",305315
41100,"St. George, UT (Metropolitan Statistical Area)",35,"    Retail trade",983536
41100,"St. George, UT (Metropolitan Statistical Area)",36,"    Transportation and warehousing",375215
41100,"St. George, UT (Metropolitan Statistical Area)",45,"    Information",253826
41100,"St. George, UT (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",2046388
41100,"St. George, UT (Metropolitan Statistical Area)",59,"    Professional and business services",667678
41100,"St. George, UT (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1083809
41100,"St. George, UT (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",556076
41100,"St. George, UT (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",377224
41100,"St. George, UT (Metropolitan Statistical Area)",83,Government and government enterprises,853880
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,All industry total,6873162
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",141270
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",10,"    Utilities",136654
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",11,"    Construction",335526
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",12,"    Manufacturing",1891565
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",35,"    Retail trade",(D)
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",36,"    Transportation and warehousing",290759
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",45,"    Information",49434
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",940993
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",59,"    Professional and business services",415970
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",671558
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",(D)
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",149445
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",83,Government and government enterprises,643151
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,All industry total,209935558
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",920857
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",355567
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",10,"    Utilities",(D)
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",11,"    Construction",(D)
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",12,"    Manufacturing",(D)
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",34,"    Wholesale trade",16050807
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",35,"    Retail trade",13499308
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",36,"    Transportation and warehousing",7537220
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",45,"    Information",8715771
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",59,"    Professional and business services",30368707
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",22255542
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",8313980
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",(D)
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",83,Government and government enterprises,17453817
41420,"Salem, OR (Metropolitan Statistical Area)",1,All industry total,24074818
41420,"Salem, OR (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",879889
41420,"Salem, OR (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",76261
41420,"Salem, OR (Metropolitan Statistical Area)",10,"    Utilities",74099
41420,"Salem, OR (Metropolitan Statistical Area)",11,"    Construction",1462448
41420,"Salem, OR (Metropolitan Statistical Area)",12,"    Manufacturing",1426075
41420,"Salem, OR (Metropolitan Statistical Area)",34,"    Wholesale trade",966828
41420,"Salem, OR (Metropolitan Statistical Area)",35,"    Retail trade",1612920
41420,"Salem, OR (Metropolitan Statistical Area)",36,"    Transportation and warehousing",674850
41420,"Salem, OR (Metropolitan Statistical Area)",45,"    Information",292482
41420,"Salem, OR (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",4549247
41420,"Salem, OR (Metropolitan Statistical Area)",59,"    Professional and business services",1719197
41420,"Salem, OR (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2802478
41420,"Salem, OR (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1216170
41420,"Salem, OR (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",500819
41420,"Salem, OR (Metropolitan Statistical Area)",83,Government and government enterprises,5821055
41500,"Salinas, CA (Metropolitan Statistical Area)",1,All industry total,33248856
41500,"Salinas, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",6475744
41500,"Salinas, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",347383
41500,"Salinas, CA (Metropolitan Statistical Area)",10,"    Utilities",1148015
41500,"Salinas, CA (Metropolitan Statistical Area)",11,"    Construction",933472
41500,"Salinas, CA (Metropolitan Statistical Area)",12,"    Manufacturing",815768
41500,"Salinas, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",2590960
41500,"Salinas, CA (Metropolitan Statistical Area)",35,"    Retail trade",1904223
41500,"Salinas, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",578796
41500,"Salinas, CA (Metropolitan Statistical Area)",45,"    Information",394731
41500,"Salinas, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",4838645
41500,"Salinas, CA (Metropolitan Statistical Area)",59,"    Professional and business services",1929493
41500,"Salinas, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2103652
41500,"Salinas, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",2833082
41500,"Salinas, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",639279
41500,"Salinas, CA (Metropolitan Statistical Area)",83,Government and government enterprises,5715613
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1,All industry total,28573071
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",1618113
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",10,"    Utilities",(D)
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",11,"    Construction",1691521
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",12,"    Manufacturing",2505238
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",34,"    Wholesale trade",1049711
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",35,"    Retail trade",1993013
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",45,"    Information",484963
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",59,"    Professional and business services",(D)
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2421186
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1763375
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",592537
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",83,Government and government enterprises,2446309
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1,All industry total,135409299
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",66862
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",2075104
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",10,"    Utilities",1415045
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",11,"    Construction",8797409
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",12,"    Manufacturing",12857817
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",34,"    Wholesale trade",8113688
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",35,"    Retail trade",10205319
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",36,"    Transportation and warehousing",6584709
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",45,"    Information",6576304
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",33666072
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",59,"    Professional and business services",17750030
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",7842496
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",3928136
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",2914450
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",83,Government and government enterprises,12615858
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,All industry total,9237764
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",82519
41660,"San Angelo, TX (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",1590375
41660,"San Angelo, TX (Metropolitan Statistical Area)",10,"    Utilities",346698
41660,"San Angelo, TX (Metropolitan Statistical Area)",11,"    Construction",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",12,"    Manufacturing",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",35,"    Retail trade",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",36,"    Transportation and warehousing",147708
41660,"San Angelo, TX (Metropolitan Statistical Area)",45,"    Information",964164
41660,"San Angelo, TX (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",59,"    Professional and business services",459146
41660,"San Angelo, TX (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",(D)
41660,"San Angelo, TX (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",229229
41660,"San Angelo, TX (Metropolitan Statistical Area)",83,Government and government enterprises,1195230
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,All industry total,163060744
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",48897
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",3352473
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",10,"    Utilities",(D)
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",11,"    Construction",7152812
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",12,"    Manufacturing",13544336
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",35,"    Retail trade",13040695
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",45,"    Information",7709342
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",38702413
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",59,"    Professional and business services",17611737
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",12898084
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",7766363
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",3514063
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",83,Government and government enterprises,24640722
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1,All industry total,295644871
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",922153
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",165854
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",10,"    Utilities",2578478
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",11,"    Construction",13227050
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",12,"    Manufacturing",27574515
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",14841169
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",35,"    Retail trade",16958866
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",5400488
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",45,"    Information",15071883
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",55775483
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",59,"    Professional and business services",51782585
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",21051275
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",14210778
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",5442252
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",83,Government and government enterprises,50642043
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",1,All industry total,729104843
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",600813
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",10,"    Utilities",(D)
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",11,"    Construction",22259228
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",12,"    Manufacturing",82835982
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",35,"    Retail trade",31611881
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",24111480
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",45,"    Information",124533127
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",142328733
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",59,"    Professional and business services",138193666
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",42638818
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",24654898
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",11074905
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",83,Government and government enterprises,50873681
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,All industry total,403513248
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",601667
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",70412
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",10,"    Utilities",(D)
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",11,"    Construction",10095033
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",12,"    Manufacturing",84741369
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",35,"    Retail trade",15303633
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",4140142
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",45,"    Information",96249743
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",59,"    Professional and business services",72675091
