GeoFips,GeoName,Value
31180,"Lubbock, TX MSA                                            ",3.358333333333333
31340,"Lynchburg, VA MSA                                          ",3.4333333333333336
31420,"Macon-Bibb County, GA MSA                                  ",3.7083333333333335
31460,"Madera, CA MSA                                             ",7.45
31540,"Madison, WI MSA                                            ",2.2916666666666665
31740,"Manhattan, KS MSA                                          ",2.5083333333333333
31860,"Mankato-North Mankato, MN MSA                              ",2.316666666666667
31900,"Mansfield, OH MSA                                          ",4.1499999999999995
32420,"Mayaguez, PR MSA                                           ",6.433333333333334
32580,"McAllen-Edinburg-Mission, TX MSA                           ",6.133333333333333
32780,"Medford, OR MSA                                            ",4.325
32820,"Memphis, TN-MS-AR MSA                                      ",4.016666666666667
32900,"Merced, CA MSA                                             ",9.0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL MSA              ",2.4499999999999997
33140,"Michigan City-La Porte, IN MSA                             ",4.0
33220,"Midland, MI MSA                                            ",3.966666666666667
33260,"Midland, TX MSA                                            ",2.5083333333333333
33340,"Milwaukee-Waukesha-West Allis, WI MSA                      ",3.2583333333333333
33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA                ",2.733333333333333
33540,"Missoula, MT MSA                                           ",2.8083333333333336
33660,"Mobile, AL MSA                                             ",3.0666666666666664
33700,"Modesto, CA MSA                                            ",6.425
33740,"Monroe, LA MSA                                             ",3.7916666666666665
33780,"Monroe, MI MSA                                             ",4.191666666666666
33860,"Montgomery, AL MSA                                         ",2.591666666666667
34060,"Morgantown, WV MSA                                         ",3.2583333333333333
34100,"Morristown, TN MSA                                         ",3.5500000000000003
34580,"Mount Vernon-Anacortes, WA MSA                             ",4.591666666666667
34620,"Muncie, IN MSA                                             ",3.841666666666667
34740,"Muskegon, MI MSA                                           ",4.45
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA          ",3.6166666666666667
34900,"Napa, CA MSA                                               ",3.525
34940,"Naples-Immokalee-Marco Island, FL MSA                      ",2.8666666666666667
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA         ",2.6333333333333333
35100,"New Bern, NC MSA                                           ",3.4333333333333336
35380,"New Orleans-Metairie, LA MSA                               ",3.7416666666666667
35620,"New York-Newark-Jersey City, NY-NJ-PA MSA                  ",4.433333333333334
35660,"Niles-Benton Harbor, MI MSA                                ",4.208333333333333
35840,"North Port-Sarasota-Bradenton, FL MSA                      ",3.016666666666667
36100,"Ocala, FL MSA                                              ",3.625
36140,"Ocean City, NJ MSA                                         ",7.566666666666666
36220,"Odessa, TX MSA                                             ",3.3249999999999997
36260,"Ogden-Clearfield, UT MSA                                   ",2.5500000000000003
36420,"Oklahoma City, OK MSA                                      ",3.0
36500,"Olympia-Tumwater, WA MSA                                   ",4.116666666666666
36540,"Omaha-Council Bluffs, NE-IA MSA                            ",2.5166666666666666
36740,"Orlando-Kissimmee-Sanford, FL MSA                          ",2.9416666666666664
36780,"Oshkosh-Neenah, WI MSA                                     ",2.65
36980,"Owensboro, KY MSA                                          ",4.358333333333333
37100,"Oxnard-Thousand Oaks-Ventura, CA MSA                       ",4.233333333333333
37340,"Palm Bay-Melbourne-Titusville, FL MSA                      ",2.983333333333333
37460,"Panama City, FL MSA                                        ",2.775
37620,"Parkersburg-Vienna, WV MSA                                 ",4.175
37860,"Pensacola-Ferry Pass-Brent, FL MSA                         ",2.9916666666666667
37900,"Peoria, IL MSA                                             ",4.9750000000000005
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA            ",3.608333333333334
38060,"Phoenix-Mesa-Scottsdale, AZ MSA                            ",3.483333333333333
38220,"Pine Bluff, AR MSA                                         ",4.425
38300,"Pittsburgh, PA MSA                                         ",3.4499999999999997
38540,"Pocatello, ID MSA                                          ",3.0500000000000003
38660,"Ponce, PR MSA                                              ",8.433333333333332
38900,"Portland-Vancouver-Hillsboro, OR-WA MSA                    ",3.6
38940,"Port St. Lucie, FL MSA                                     ",3.2916666666666665
39140,"Prescott, AZ MSA                                           ",3.641666666666667
39340,"Provo-Orem, UT MSA                                         ",2.5500000000000003
39380,"Pueblo, CO MSA                                             ",4.3999999999999995
39460,"Punta Gorda, FL MSA                                        ",3.3333333333333335
39540,"Racine, WI MSA                                             ",3.533333333333333
39580,"Raleigh, NC MSA                                            ",3.0416666666666665
39660,"Rapid City, SD MSA                                         ",1.9666666666666668
39740,"Reading, PA MSA                                            ",3.475
39820,"Redding, CA MSA                                            ",5.125
39900,"Reno, NV MSA                                               ",4.058333333333334
40060,"Richmond, VA MSA                                           ",3.0416666666666665
40140,"Riverside-San Bernardino-Ontario, CA MSA                   ",4.7
40220,"Roanoke, VA MSA                                            ",2.8666666666666667
40340,"Rochester, MN MSA                                          ",2.35
40380,"Rochester, NY MSA                                          ",3.5583333333333336
40420,"Rockford, IL MSA                                           ",6.341666666666666
40580,"Rocky Mount, NC MSA                                        ",4.933333333333334
40660,"Rome, GA MSA                                               ",3.1666666666666665
40900,"Sacramento--Roseville--Arden-Arcade, CA MSA                ",4.2749999999999995
40980,"Saginaw, MI MSA                                            ",5.175
41060,"St. Cloud, MN MSA                                          ",3.0
41100,"St. George, UT MSA                                         ",2.7916666666666665
41140,"St. Joseph, MO-KS MSA                                      ",2.8166666666666664
41180,"St. Louis, MO-IL MSA                                       ",3.25
41420,"Salem, OR MSA                                              ",3.7083333333333335
41500,"Salinas, CA MSA                                            ",7.0
41540,"Salisbury, MD-DE MSA                                       ",3.4250000000000003
41620,"Salt Lake City, UT MSA                                     ",2.6666666666666665
41660,"San Angelo, TX MSA                                         ",3.5
41700,"San Antonio-New Braunfels, TX MSA                          ",3.6916666666666664
41740,"San Diego-Carlsbad, CA MSA                                 ",3.8666666666666667
41860,"San Francisco-Oakland-Hayward, CA MSA                      ",3.641666666666667
41900,"San German, PR MSA                                         ",7.683333333333334
41940,"San Jose-Sunnyvale-Santa Clara, CA MSA                     ",3.5500000000000003
41980,"San Juan-Carolina-Caguas, PR MSA                           ",4.941666666666666
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA          ",3.4250000000000003
42100,"Santa Cruz-Watsonville, CA MSA                             ",5.733333333333333
42140,"Santa Fe, NM MSA                                           ",3.341666666666667
42200,"Santa Maria-Santa Barbara, CA MSA                          ",4.1000000000000005
42220,"Santa Rosa, CA MSA                                         ",3.591666666666667
42340,"Savannah, GA MSA                                           ",2.85
42540,"Scranton--Wilkes-Barre--Hazleton, PA MSA                   ",4.075
42660,"Seattle-Tacoma-Bellevue, WA MSA                            ",3.658333333333333
42680,"Sebastian-Vero Beach, FL MSA                               ",3.5083333333333333
42700,"Sebring, FL MSA                                            ",4.258333333333334
43100,"Sheboygan, WI MSA                                          ",2.4583333333333335
43300,"Sherman-Denison, TX MSA                                    ",3.6916666666666664
43340,"Shreveport-Bossier City, LA MSA                            ",3.8000000000000003
43420,"Sierra Vista-Douglas, AZ MSA                               ",4.533333333333334
43580,"Sioux City, IA-NE-SD MSA                                   ",2.65
43620,"Sioux Falls, SD MSA                                        ",1.7833333333333332
43780,"South Bend-Mishawaka, IN-MI MSA                            ",3.9583333333333335
43900,"Spartanburg, SC MSA                                        ",2.966666666666667
44060,"Spokane-Spokane Valley, WA MSA                             ",4.383333333333334
44100,"Springfield, IL MSA                                        ",4.283333333333333
44180,"Springfield, MO MSA                                        ",2.6083333333333334
44220,"Springfield, OH MSA                                        ",3.608333333333334
44300,"State College, PA MSA                                      ",2.6916666666666664
44420,"Staunton-Waynesboro, VA MSA                                ",2.591666666666667
44700,"Stockton-Lodi, CA MSA                                      ",6.2
44940,"Sumter, SC MSA                                             ",3.8083333333333336
45060,"Syracuse, NY MSA                                           ",3.6666666666666665
45220,"Tallahassee, FL MSA                                        ",3.141666666666667
45300,"Tampa-St. Petersburg-Clearwater, FL MSA                    ",2.983333333333333
45460,"Terre Haute, IN MSA                                        ",3.775
45500,"Texarkana, TX-AR MSA                                       ",4.0
45540,"The Villages, FL MSA                                       ",4.1499999999999995
45780,"Toledo, OH MSA                                             ",3.9166666666666665
45820,"Topeka, KS MSA                                             ",2.6916666666666664
45940,"Trenton, NJ MSA                                            ",3.891666666666667
46060,"Tucson, AZ MSA                                             ",3.841666666666667
46140,"Tulsa, OK MSA                                              ",3.25
46220,"Tuscaloosa, AL MSA                                         ",2.4166666666666665
46300,"Twin Falls, ID MSA                                         ",3.1666666666666665
46340,"Tyler, TX MSA                                              ",3.641666666666667
46520,"Urban Honolulu, HI MSA                                     ",2.7083333333333335
46540,"Utica-Rome, NY MSA                                         ",3.783333333333333
46660,"Valdosta, GA MSA                                           ",3.483333333333333
46700,"Vallejo-Fairfield, CA MSA                                  ",4.625
47020,"Victoria, TX MSA                                           ",4.041666666666667
47220,"Vineland-Bridgeton, NJ MSA                                 ",6.483333333333333
47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA             ",3.091666666666667
47300,"Visalia-Porterville, CA MSA                                ",9.941666666666666
47380,"Waco, TX MSA                                               ",3.7083333333333335
47460,"Walla Walla, WA MSA                                        ",4.166666666666667
47580,"Warner Robins, GA MSA                                      ",3.0749999999999997
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA           ",2.6166666666666667
47940,"Waterloo-Cedar Falls, IA MSA                               ",3.108333333333334
48060,"Watertown-Fort Drum, NY MSA                                ",4.333333333333333
48140,"Wausau, WI MSA                                             ",2.75
48260,"Weirton-Steubenville, WV-OH MSA                            ",5.258333333333334
48300,"Wenatchee, WA MSA                                          ",4.3999999999999995
48540,"Wheeling, WV-OH MSA                                        ",4.341666666666667
48620,"Wichita, KS MSA                                            ",2.908333333333333
48660,"Wichita Falls, TX MSA                                      ",3.8666666666666667
48700,"Williamsport, PA MSA                                       ",3.5500000000000003
48900,"Wilmington, NC MSA                                         ",3.158333333333333
49020,"Winchester, VA-WV MSA                                      ",2.6
49180,"Winston-Salem, NC MSA                                      ",3.4250000000000003
49420,"Yakima, WA MSA                                             ",5.75
49620,"York-Hanover, PA MSA                                       ",2.983333333333333
49660,"Youngstown-Warren-Boardman, OH-PA MSA                      ",4.216666666666667
49700,"Yuba City, CA MSA                                          ",7.308333333333334
49740,"Yuma, AZ MSA                                               ",13.174999999999999
00998,United States (Metropolitan Portion),3.7627333333333337
